"","idade","genero","estado","cor","eb","es","ies","anocurso","curso","mediag","turno","formato","opcaouni","opçãocurso","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","a40","ce1","ce2","ce3","ce4","ce5","ce6","ce7","ce8","ce9","ce10","ce11","ce12","ce13","ce14","ce15","ce16","ce17","ce18","re1","re2","re3","re4","re5","re6","re7","re8","re9","re10","re11","re12","re13","re14","re15","re16","re17","re18","re19","re20","re21","re22","re23","re24","rv1","rv2","rv3","rv4","rv5","rv6","rv7","rv8","rv9","rv10","rv11","rv12","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","ib1","ib2","ib3","ib4","ib5","ib6","ib7","ib8","ib9","ib10","ib11","ib12","ib13","ib14","ib15","ib16","ib17","ib18","qaes_projcar","qaes_adptsoc","qaes_apesemo","qaes_adptest","qaes_adptins","qaes_totalsc","tce","rv","tre_efi","tre_ine","extrover","neurotic","conscien","abertura","amabilid","nse"
"154",21,"Feminino",1,"Pardo",1,"Uninabuco",2,1,"Direito",8.65,3,2,2,1,3,3,4,5,5,3,2,2,5,3,4,2,3,5,4,5,3,1,5,3,4,1,2,5,3,1,3,1,5,4,1,1,2,5,5,2,2,2,5,4,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,5,4,1,4,4,1,1,4,1,5,5,5,3,1,4,1,5,3,3,5,3,5,1,0,1,1,1,1,1,1,1,1,0,0,3,4,3,3,1,2,5,5,3,5,2,3,2,1,5,4,4,5,5,3,1,5,2,3,3,5,5,4,2,1,4,2,4,5,3,5,4,5,3,5,5,3,3,2,1,2,2,1,2,2,2,3,2,2,2,2,2,3,3,2,2,1,3.875,2.125,5,2.125,2.875,2.4,14,9,6,7,2.875,4.83333333333333,1.66666666666667,2.77777777777778,5,3
"155",20,"Feminino",1,"Preto",2,"Estácio de Sá",2,2,"Psicologia",8.9,1,2,2,1,4,4,3,1,3,3,4,3,1,4,4,4,3,1,4,4,4,2,1,3,3,4,2,2,4,4,4,2,2,5,5,4,4,3,5,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,3,3,5,1,2,3,1,5,3,4,2,1,4,3,5,3,2,5,2,4,1,1,1,1,0,1,0,0,1,1,0,0,2,3,3,3,3,3,2,3,2,3,2,4,3,2,4,4,4,4,4,3,3,4,3,4,3,2,4,4,3,2,4,2,3,3,3,3,2,4,2,3,3,4,4,2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,4,2,7,3,4.125,4,2,2.875,3.875,3.775,18,7,6,3,2.25,3.16666666666667,2.33333333333333,2.44444444444444,3.66666666666667,4
"156",28,"Masculino",1,"Branco",2,"Estácio",2,5,"Psicologia",8.07,3,1,2,1,4,4,3,4,4,2,3,3,4,3,3,3,4,4,3,3,4,2,5,3,2,3,3,3,3,2,3,3,3,3,3,3,4,2,2,3,3,3,5,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,5,5,1,3,4,1,2,2,1,5,5,4,1,2,5,2,5,1,3,5,2,5,1,1,1,1,0,1,1,0,1,1,1,1,3,2,2,4,3,5,2,5,3,3,2,5,3,4,5,5,3,5,3,4,2,3,3,3,3,2,3,2,4,1,4,3,4,4,5,3,2,2,4,3,5,4,3,3,1,2,2,1,2,2,1,3,1,1,2,1,2,2,3,3,4,1,3,3.25,3.75,3.125,2.75,2.875,16,10,7,4,2.25,3.16666666666667,3.66666666666667,3.33333333333333,5,1
"157",55,"Feminino",1,"Preto",1,"faculdade estacio de sá",2,2,"psicologia",9,1,2,2,2,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,3,1,4,1,3,4,1,1,5,4,1,1,1,1,4,3,1,1,3,1,3,1,1,1,1,1,1,0,0,1,1,1,0,2,4,3,4,4,4,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,2,4,2,4,3,5,3,4,2,5,4,3,4,4,3,4,1,3,4,4,3,2,4,2,2,2,2,2,2,2,3,1,2,2,2,2,4,4,4,5,1,3.875,4,3.875,3.875,3.5,3.475,16,9,2,7,3,3,4.5,3.55555555555556,4,5
"158",20,"Feminino",1,"Branco",2,"UPE",1,4,"Psicologia",9.35,1,1,2,1,5,5,5,4,4,4,4,3,4,4,5,5,4,4,4,5,5,4,3,4,4,5,4,3,4,5,4,3,4,3,5,5,4,2,2,4,4,5,4,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,4,1,3,3,4,1,1,2,5,5,4,1,2,4,4,4,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,0,1,5,2,1,2,2,4,4,4,2,4,2,4,4,2,5,4,4,5,4,4,2,4,4,3,4,4,4,4,4,2,5,2,4,4,2,2,4,4,4,4,4,4,2,2,1,2,1,1,1,2,1,3,1,1,2,1,1,3,3,3,2,2,3.75,4.625,3.5,4,4.625,3.9,17,11,1,5,3.125,3.33333333333333,2.33333333333333,3.11111111111111,4.66666666666667,0
"159",32,"Masculino",1,"Pardo",2,"Faculdade Nova Roma",2,4,"Direito",9.3,3,2,2,2,3,5,3,5,3,3,5,4,2,4,4,5,5,4,4,2,4,3,3,3,3,3,3,3,4,4,5,3,1,3,1,5,5,4,3,2,3,4,3,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5,3,1,5,1,1,5,1,5,5,5,1,3,5,5,3,3,3,5,1,5,1,1,1,1,0,1,1,1,1,1,1,0,4,4,4,3,3,5,1,5,5,1,5,3,3,5,5,3,4,5,2,5,5,3,5,1,5,4,5,3,4,2,5,3,4,2,5,1,4,3,4,1,3,3,3,3,2,2,2,1,1,2,2,3,2,2,2,2,2,4,4,3,5,1,3.5,4.375,3.125,3.75,2.75,3.45,16,10,9,6,3.5,1.16666666666667,3.33333333333333,4.11111111111111,5,4
"160",45,"Feminino",1,"Branco",1,"Estácio de Sá",2,5,"psicologia",7.68,3,4,2,1,4,4,5,3,5,4,3,5,1,5,4,3,4,3,5,5,3,5,5,4,4,5,3,1,5,5,3,4,4,5,5,5,5,1,5,4,5,4,1,5,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,5,2,5,5,1,3,5,3,1,5,1,5,5,5,1,1,5,1,3,3,5,5,5,5,1,1,1,1,1,1,0,0,1,0,1,1,5,3,3,3,3,5,1,5,5,1,5,3,3,4,5,5,3,4,4,5,4,4,4,1,4,4,5,2,5,1,5,4,4,3,5,5,4,4,4,4,5,3,3,4,1,1,1,1,1,2,1,3,2,2,2,2,1,2,3,3,5,8,4.875,3.875,2.375,4.375,4.375,4.225,11,9,8,5,3.5,2.5,2.83333333333333,4.11111111111111,4.66666666666667,2
"161",24,"Feminino",1,"Branco",1,"Estácio de Sá",2,3,"Psicologia",8.8,3,1,2,1,5,5,3,5,5,4,3,3,5,5,5,4,1,4,5,4,4,5,5,3,1,3,3,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,4,1,5,5,1,2,5,4,2,5,1,5,5,3,1,3,4,3,3,3,1,5,3,5,1,1,1,1,0,1,1,0,0,1,1,0,4,4,3,3,1,3,3,5,4,4,3,5,5,5,5,5,5,5,3,4,4,5,2,1,3,3,5,5,3,1,2,5,3,5,5,3,4,5,5,2,5,5,1,4,1,2,2,2,1,2,1,3,1,1,2,1,1,2,3,2,2,1,4.75,4.25,4.625,3.5,4,3.575,14,8,6,4,2.25,3.16666666666667,2,4.11111111111111,5,1
"162",21,"Masculino",1,"Pardo",2,"Estácio do Recife",2,4,"Psicologia",8.3,3,2,2,1,3,5,4,4,4,3,5,5,1,5,4,4,4,1,5,4,4,2,1,4,2,2,4,3,5,1,1,4,1,3,3,4,5,2,5,3,4,3,2,5,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,4,4,2,4,3,2,4,1,5,5,2,5,3,5,4,1,3,3,4,3,4,1,1,1,1,0,1,1,1,0,1,0,0,4,5,5,5,4,4,1,3,4,5,5,4,4,2,3,4,3,3,4,5,1,1,2,3,4,3,4,5,3,5,5,2,5,4,5,1,4,3,3,2,2,3,1,3,1,2,1,2,1,2,2,3,1,1,2,2,1,3,3,3,2,1,4.5,3.625,1.875,3.875,2.875,3.8,15,8,3,1,3.125,3.83333333333333,3.66666666666667,4.22222222222222,3,2
"163",42,"Feminino",1,"Branco",1,"Estacio",2,3,"Psicologia",8.47,3,2,1,1,5,5,4,1,5,3,5,3,1,5,4,5,4,1,5,4,5,1,1,3,3,3,2,1,5,1,5,1,1,5,4,5,3,1,5,4,3,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,5,1,1,4,1,1,5,1,5,5,4,1,1,5,1,3,2,3,5,2,5,1,1,1,1,1,1,1,1,1,0,1,0,2,2,3,4,3,5,1,5,2,1,2,5,1,5,5,5,3,5,2,4,5,2,3,5,3,1,4,2,3,1,5,2,2,1,3,1,2,3,3,5,1,5,3,2,1,2,2,1,1,2,1,3,2,2,2,2,2,2,4,3,4,1,4.75,4.5,1.375,2.75,3.5,4.025,17,10,6,8,1.75,1.33333333333333,3.83333333333333,2.33333333333333,5,3
"164",30,"Feminino",1,"Pardo",1,"Faculdade Estácio do Recife",2,5,"Psicologia",8.71,3,1,2,2,4,4,4,2,5,3,4,4,1,5,5,4,5,1,5,4,3,4,2,4,2,2,5,1,5,1,4,4,1,5,3,3,5,1,5,2,2,5,3,5,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,1,3,4,1,1,2,4,4,4,1,2,4,5,2,3,1,4,4,4,1,1,1,1,1,1,1,0,1,0,0,1,3,1,4,4,5,5,1,4,4,1,4,4,4,5,4,5,2,5,2,4,4,1,4,3,5,3,5,1,4,2,5,4,4,2,5,1,4,1,4,4,4,3,1,5,1,2,1,1,1,2,1,3,1,1,2,2,1,3,4,3,5,1,4.875,3.25,1.5,4.5,3,4.025,15,9,2,6,3.125,1.5,4.5,4.44444444444444,4.33333333333333,1
"165",22,"Masculino",1,"Branco",1,"UNICAP",2,1,"Direito",7,3,1,2,1,4,4,3,1,5,3,1,4,2,5,4,2,3,5,5,4,2,1,1,5,3,3,2,1,5,3,3,1,3,5,5,1,5,1,5,5,2,5,2,5,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3,1,5,5,1,2,5,2,1,2,1,5,5,5,1,1,5,3,5,4,2,5,5,5,1,1,1,0,0,1,1,1,1,0,0,0,4,3,3,3,4,5,3,5,2,3,2,3,3,4,4,4,4,5,4,4,2,5,3,5,5,4,5,2,3,2,5,3,3,1,3,4,3,5,4,3,3,3,3,3,1,2,2,1,1,2,1,3,1,1,2,2,2,2,3,2,2,1,5,2.25,2,3,3.875,3.625,16,7,9,5,3.25,2.83333333333333,2.33333333333333,3.11111111111111,4.66666666666667,2
"166",21,"Feminino",1,"Pardo",2,"Estácio",2,3,"Psicologia",8.82,3,4,2,2,3,5,3,5,4,2,5,2,5,4,3,4,5,5,5,5,5,2,5,3,1,3,3,5,4,1,5,2,5,4,4,5,3,5,4,4,4,2,5,5,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,5,1,1,3,4,4,1,1,5,5,2,2,1,3,1,2,4,1,4,1,3,1,1,1,1,0,1,1,0,1,1,0,1,4,4,3,5,2,4,5,4,4,4,4,3,4,1,4,4,1,5,5,5,1,3,1,2,4,4,4,3,2,1,2,2,5,5,3,5,3,1,3,2,5,3,1,5,1,2,2,2,2,2,2,3,1,2,2,2,2,4,4,3,2,1,4.125,4.5,5,2.75,2.875,3.05,16,9,3,6,2.875,4.83333333333333,3.83333333333333,4.11111111111111,4.33333333333333,4
"167",23,"Feminino",1,"Preto",2,"Centro Universitário Estácio do Recife",2,4,"Psicologia",8.8,3,2,2,2,5,5,5,3,4,2,5,4,3,5,5,5,1,5,5,5,3,3,4,5,1,5,3,1,5,3,5,3,3,5,1,5,5,3,5,3,5,5,5,5,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,5,5,3,5,3,3,1,3,1,5,5,5,1,1,5,3,3,3,1,3,1,5,1,1,1,1,1,0,1,0,0,1,0,0,3,4,3,5,2,5,1,5,4,1,5,5,1,4,5,5,5,5,5,5,4,5,2,1,5,3,5,2,5,1,5,1,5,3,5,3,4,4,5,5,5,5,5,4,1,2,1,1,1,2,1,3,1,1,2,1,2,2,2,3,2,1,4.875,4.75,3.375,3.625,3.125,3.8,12,7,7,7,2.5,2.5,2.5,3.88888888888889,5,1
"168",22,"Feminino",1,"Preto",1,"Centro Universitário Estácio do Recife",2,5,"Psicologia",8.11,3,2,2,1,4,4,4,4,5,1,4,4,4,5,5,4,5,5,5,4,3,3,4,4,2,5,4,4,5,1,4,4,3,5,3,5,5,5,5,1,5,5,5,5,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,5,5,1,5,3,1,2,3,2,5,4,5,1,3,4,2,5,5,2,5,3,5,1,1,1,1,1,0,0,0,1,0,0,1,4,3,4,5,2,5,3,5,5,4,5,2,5,3,5,2,3,5,1,5,2,2,3,3,5,5,5,1,4,2,5,4,5,3,5,3,4,2,5,4,5,2,2,4,1,2,2,1,1,2,1,3,1,1,2,1,1,2,3,2,7,1,4.875,4.25,4.25,4.25,2.625,3.55,14,7,7,4,3.875,3.33333333333333,4.33333333333333,4.77777777777778,5,0
"169",35,"Feminino",1,"Branco",2,"ESTACIO",2,6,"PSICOLOGIA",7.9,3,2,2,2,3,4,4,5,4,2,4,2,2,3,4,4,3,3,4,5,3,2,4,4,2,3,2,3,3,4,4,3,3,4,4,2,3,2,4,4,4,4,4,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,5,2,1,3,2,5,5,3,1,2,5,2,2,4,1,4,2,4,1,1,1,1,0,1,0,0,1,0,0,0,4,2,2,3,2,4,1,4,3,1,2,2,3,3,4,2,4,4,4,3,2,4,2,2,4,4,4,2,3,1,5,3,4,3,2,3,4,4,3,2,4,2,3,3,1,2,2,2,1,2,2,3,2,2,2,2,2,3,4,3,5,1,3.75,3.5,3.25,2.875,3.5,3.275,17,6,5,5,3.625,3,2.5,3,4,4
"170",56,"Feminino",1,"Preto",1,"ESTÁCIO",2,5,"PSICOLOGIA",7.97,3,1,1,1,4,5,4,2,5,4,5,4,2,4,4,5,4,2,4,4,5,3,1,4,3,4,4,1,5,4,4,4,2,5,4,4,5,1,5,5,4,5,1,5,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,2,4,4,2,3,4,2,5,2,4,1,2,5,2,4,2,3,4,3,4,1,1,1,1,0,1,1,0,1,0,1,0,4,2,2,4,3,4,1,4,4,1,3,4,3,4,5,4,3,5,1,4,4,2,4,4,4,4,4,1,3,2,4,3,4,2,4,2,4,1,4,5,3,4,3,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,3,2,2,1,4.625,4.5,1.5,4.125,4,4.35,16,8,2,1,3,1.83333333333333,4.16666666666667,3.44444444444444,4.66666666666667,2
"171",21,"Feminino",NA,"Preto",1,"UPE - Universidade de Pernambuco",1,2,"Medicina",8.56,1,1,2,1,2,4,5,5,5,4,3,2,2,5,5,3,5,3,5,5,3,5,5,5,4,3,2,1,5,5,2,4,3,5,2,3,5,4,5,2,3,4,4,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,5,5,1,4,5,1,3,1,1,5,5,5,1,3,5,1,3,3,3,5,4,5,1,1,1,1,0,1,1,1,1,1,0,0,3,1,5,4,2,4,1,5,4,4,3,5,4,3,5,3,5,5,1,4,3,2,3,5,4,4,5,2,3,2,4,4,3,2,4,3,3,1,3,4,4,2,1,5,2,2,2,2,1,2,1,3,2,1,2,2,2,3,4,4,2,1,5,3,3.375,4,3.625,3.65,17,9,8,6,2.875,3,3.83333333333333,3.88888888888889,5,4
"172",21,"Feminino",NA,"Preto",1,"UPE - Universidade de Pernambuco",1,2,"Medicina",8.56,1,1,2,1,2,4,5,5,5,4,3,2,2,5,5,3,5,3,5,5,3,5,5,5,4,3,2,1,5,5,2,4,3,5,2,3,5,4,5,2,3,4,4,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,5,5,1,4,5,1,3,1,1,5,5,5,1,3,5,1,3,3,3,5,4,5,1,1,1,1,0,1,1,1,1,1,0,0,3,1,5,4,2,4,1,5,4,4,3,5,4,3,5,3,5,5,1,4,3,2,3,5,4,4,5,2,3,2,4,4,3,2,4,3,3,1,3,4,4,2,1,5,2,2,2,2,1,2,1,3,2,1,2,2,2,3,4,4,2,1,5,3,3.375,4,3.625,3.65,17,9,8,6,2.875,3,3.83333333333333,3.88888888888889,5,4
"173",29,"Masculino",1,"Pardo",1,"Estácio",2,5,"Psicologia",8.5,1,2,1,1,4,5,3,5,5,4,4,4,4,4,3,5,5,5,3,4,2,1,4,4,3,2,3,5,4,3,4,3,3,4,4,4,4,4,5,3,3,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,4,3,2,1,4,1,5,2,5,1,3,3,3,3,4,1,4,4,5,1,1,1,1,1,1,1,1,1,1,0,0,3,4,2,4,3,5,3,4,3,3,4,5,4,2,3,5,3,4,5,5,2,4,3,3,4,3,5,2,2,1,5,3,4,3,4,3,3,2,5,3,4,5,2,2,1,2,2,1,2,2,2,3,1,1,2,2,1,3,3,3,1,1,4.25,3.625,4.375,3.375,3.5,3.275,18,10,4,6,2.125,3.33333333333333,3.16666666666667,3.77777777777778,3.66666666666667,1
"174",20,"Masculino",1,"Branco",2,"UNIBRA",2,3,"ENFERMAGEM",9.05,1,1,2,1,5,4,2,3,4,4,2,5,2,5,4,5,1,3,5,4,2,1,2,3,4,5,5,2,5,1,3,3,4,5,2,5,4,1,5,4,5,5,2,5,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,5,4,1,1,2,2,4,4,1,5,3,5,1,1,5,2,5,1,2,4,1,4,1,1,1,0,0,0,1,0,1,1,0,0,4,5,2,4,5,3,3,5,2,4,3,4,3,5,5,3,1,5,4,5,5,2,4,3,5,4,5,2,3,1,5,2,3,2,3,3,3,1,4,5,4,3,4,5,1,2,1,1,1,2,1,3,1,1,2,2,2,2,4,2,5,2,4.625,3.875,2.375,3.25,3.5,3.775,14,6,6,5,3.375,2.16666666666667,3.83333333333333,3.33333333333333,5,2
"175",44,"Feminino",1,"Branco",1,"Unibra",2,4,"Adm",9,3,1,1,1,4,5,5,1,5,4,5,4,4,4,3,5,4,4,4,3,5,4,3,4,3,5,5,3,4,4,5,5,4,4,5,5,5,4,4,3,5,5,4,4,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3,1,3,4,1,4,1,5,5,3,4,4,3,4,3,3,5,1,1,5,1,3,4,4,1,1,1,1,1,1,0,0,0,0,1,0,5,1,3,3,5,5,3,5,5,4,4,3,4,3,5,1,3,5,1,4,1,4,5,5,5,5,5,1,5,1,5,4,5,2,4,2,4,4,5,5,3,2,3,3,1,2,2,2,2,2,1,3,1,1,2,2,2,2,3,3,2,1,4.125,5,3.375,4.625,3.625,4,12,7,1,3,4.5,2.83333333333333,3.33333333333333,4.22222222222222,5,3
"176",20,"Feminino",1,"Branco",2,"Faculdade de ciências de Timbaúba",2,3,"Direito",8.8,3,1,1,1,5,5,5,5,5,5,4,4,2,5,5,5,5,3,5,5,5,4,5,5,5,5,4,1,5,5,5,5,1,5,5,3,5,1,5,5,5,5,1,5,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,5,5,1,1,5,1,1,2,1,5,5,3,1,3,5,4,3,5,5,5,1,4,1,1,1,1,1,1,0,0,1,1,0,0,5,3,3,3,5,4,1,5,5,5,5,1,3,2,5,3,5,5,5,3,4,5,2,3,5,5,5,2,4,2,5,3,5,4,5,5,5,5,5,2,5,2,3,5,1,2,2,2,2,2,1,3,1,1,2,1,1,3,4,2,2,1,5,4.625,2.375,4.625,5,4.575,11,8,7,6,4.5,4,1.83333333333333,4.55555555555556,5,1
"177",44,"Feminino",1,"Branco",1,"Unibra",2,4,"Adm",9,3,1,1,1,4,5,5,1,5,4,5,4,4,4,3,5,4,4,4,3,5,4,3,4,3,5,5,3,4,4,5,5,4,4,5,5,5,4,4,3,5,5,4,4,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3,1,3,4,1,4,1,5,5,3,4,4,3,4,3,3,5,1,1,5,1,3,4,4,1,1,1,1,1,1,0,0,0,0,1,0,5,1,3,3,5,5,3,5,5,4,4,3,4,3,5,1,3,5,1,4,1,4,5,5,5,5,5,1,5,1,5,4,5,2,4,2,4,4,5,5,3,2,3,3,1,2,2,2,2,2,1,3,1,1,2,2,2,2,3,3,2,1,4.125,5,3.375,4.625,3.625,4,12,7,1,3,4.5,2.83333333333333,3.33333333333333,4.22222222222222,5,3
"178",26,"Masculino",1,"Branco",1,"Estácio Fir",2,6,"Engenharia da Produção",7.3,3,2,2,2,3,4,4,5,5,3,4,3,3,4,4,4,4,2,4,3,4,2,5,5,2,4,3,2,3,2,5,3,2,4,3,4,5,2,4,2,5,4,1,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,5,5,1,3,4,1,1,4,1,5,1,5,1,3,5,1,2,5,1,5,5,5,1,1,0,1,1,0,0,1,0,0,1,0,4,2,3,4,4,4,2,5,3,3,4,4,3,4,5,4,3,5,2,4,3,4,4,3,3,4,5,5,4,1,4,3,4,3,5,4,3,3,4,5,4,3,1,5,1,2,2,1,2,2,1,3,2,1,2,2,1,2,3,2,4,1,4.25,4.25,2.75,3.5,2.75,3.6,16,6,7,7,3.25,2.83333333333333,3.33333333333333,4,5,1
"179",27,"Feminino",1,"Branco",2,"Estácio de Sá",2,3,"Psicologia",9.27,3,4,2,2,4,5,2,2,3,4,4,3,4,2,4,5,4,3,3,4,4,3,2,2,1,4,3,4,2,3,3,3,5,2,5,5,5,4,3,4,4,5,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,1,2,4,3,1,3,1,5,4,4,1,1,5,2,4,4,1,3,1,4,1,1,1,1,1,1,1,1,1,1,0,1,2,5,2,4,4,4,3,3,4,2,4,5,3,4,4,4,2,4,3,4,2,3,3,2,5,2,5,4,3,1,5,3,4,4,5,2,3,2,5,3,4,4,2,3,1,2,2,1,2,2,1,3,2,1,2,2,2,4,4,3,2,9,2.625,4.25,3.25,3.5,3.625,3.35,18,11,5,6,2.375,2.83333333333333,3.66666666666667,4.11111111111111,3.66666666666667,2
"180",24,"Feminino",1,"Branco",2,"Facho",2,5,"Psicologica",6.5,3,2,1,1,2,5,3,5,5,2,4,1,2,3,4,5,1,5,4,4,4,1,5,1,1,5,2,1,3,3,2,1,5,2,1,5,3,5,5,3,5,2,5,3,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,4,3,5,5,1,2,1,4,1,1,1,5,5,5,1,1,2,2,3,5,1,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,3,3,4,5,4,5,4,2,5,3,5,5,3,5,5,2,1,5,1,1,3,3,5,5,4,4,5,3,5,5,2,5,3,3,4,5,5,1,1,3,1,2,1,2,2,2,2,3,2,1,2,2,2,4,4,3,2,10,3.25,4.375,4.125,1.75,2.5,2.75,10,1,5,6,3.5,4.66666666666667,2.16666666666667,3.88888888888889,5,3
"181",25,"Feminino",1,"Branco",1,"Estácio e Unicap",2,5,"Psicologia e filosofia",8.79,3,2,1,1,4,3,4,5,4,3,3,3,4,3,4,3,5,4,3,4,3,2,4,4,3,2,4,4,4,3,4,4,5,3,4,3,4,4,5,4,3,5,5,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,4,5,2,1,2,1,1,1,2,1,5,4,1,1,4,2,4,5,3,4,3,5,1,1,1,1,0,1,0,1,1,1,0,0,2,4,3,4,2,5,4,5,4,3,4,5,4,3,4,4,3,4,3,4,3,3,4,4,5,3,4,3,2,1,3,3,4,4,5,3,4,4,5,5,5,5,4,3,1,2,2,2,2,2,2,3,2,1,2,1,2,2,2,3,2,2,3.875,3,4.375,3.875,3.625,3.2,17,8,2,6,2.125,3,3.33333333333333,4,4.33333333333333,2
"182",36,"Feminino",1,"Branco",1,"Universidade Católica de Pe",2,1,"Pedagogia",9.31,3,1,2,1,4,5,5,1,4,5,4,4,1,5,5,5,5,1,5,4,3,2,2,5,3,3,4,1,5,5,3,3,1,5,5,4,5,1,5,5,5,5,2,5,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,2,1,5,5,2,1,5,1,3,2,1,5,5,3,1,1,3,5,5,2,1,5,1,2,1,1,1,1,1,1,0,1,1,0,1,1,5,3,3,5,5,5,1,5,4,1,4,3,2,3,5,3,5,3,2,5,3,3,2,1,5,4,5,2,5,1,5,1,3,1,4,2,4,3,5,5,5,2,2,1,1,2,1,2,1,2,1,3,1,1,2,2,2,2,3,3,4,8,4.875,4,1.25,4.125,4.5,4.45,10,10,7,6,4.125,2.33333333333333,3.5,3.55555555555556,4.33333333333333,3
"183",20,"Feminino",1,"Branco",2,"Estácio de Sá",2,3,"Psicologia",8.26,1,1,1,1,5,5,5,5,5,5,5,4,3,4,5,5,4,5,5,5,4,5,4,5,2,4,4,2,5,4,5,3,2,5,4,5,5,5,5,5,4,4,5,5,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,3,5,5,1,3,5,1,2,3,1,5,5,5,1,3,5,2,4,5,1,5,5,5,1,1,1,1,1,1,1,0,1,1,0,1,5,3,3,4,5,5,1,5,5,1,5,1,4,3,5,3,4,5,5,5,2,3,2,4,5,5,5,2,2,1,5,4,5,1,5,3,5,3,5,2,5,1,2,3,1,2,2,2,2,2,1,3,1,2,2,2,1,2,4,3,2,1,4.875,4.625,3.875,4.25,4.375,4.05,15,10,8,4,4.375,2.66666666666667,3,4.55555555555556,5,3
"184",21,"Feminino",1,"Branco",2,"UNICAP",2,4,"Psicologia",9.05,2,1,2,2,4,5,4,4,4,3,5,3,2,4,4,5,4,3,5,4,4,5,4,4,2,3,3,2,4,1,5,3,4,5,5,5,5,3,5,5,3,4,5,5,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,5,4,1,4,3,2,2,2,1,5,5,1,1,1,1,5,5,1,1,5,1,5,1,1,1,1,0,1,1,1,1,1,1,1,3,2,3,5,2,5,2,5,2,2,4,3,5,3,4,5,2,5,3,5,2,4,2,2,3,4,5,4,3,2,5,3,3,2,4,2,3,2,5,3,2,3,1,2,1,2,1,2,2,2,1,3,2,1,2,2,2,4,3,2,4,1,4.5,4.375,3.375,3.875,3.5,3.775,15,11,6,5,2.75,2.83333333333333,3.83333333333333,3.66666666666667,4.66666666666667,3
